week_start,week_end,year,week_of_year,bank_holidays_in_week,has_bank_holiday,is_new_year_fitness,is_back_to_school,is_exam_season,is_q4_holiday_electronics,weeks_to_new_year_start,weeks_to_bts_start,weeks_to_exam_start,weeks_to_q4_start
04/01/1988,10/01/1988,1988,1,0,0,1,0,0,0,-1,32,16,43
11/01/1988,17/01/1988,1988,2,0,0,1,0,0,0,-2,31,15,42
18/01/1988,24/01/1988,1988,3,0,0,1,0,0,0,-3,30,14,41
25/01/1988,31/01/1988,1988,4,0,0,1,0,0,0,-4,29,13,40
01/02/1988,07/02/1988,1988,5,0,0,0,0,0,0,-5,28,12,39
08/02/1988,14/02/1988,1988,6,0,0,0,0,0,0,-6,27,11,38
15/02/1988,21/02/1988,1988,7,0,0,0,0,0,0,-7,26,10,37
22/02/1988,28/02/1988,1988,8,0,0,0,0,0,0,-8,25,9,36
29/02/1988,06/03/1988,1988,9,0,0,0,0,0,0,-9,24,8,35
07/03/1988,13/03/1988,1988,10,0,0,0,0,0,0,-10,23,7,34
14/03/1988,20/03/1988,1988,11,0,0,0,0,0,0,-11,22,6,33
21/03/1988,27/03/1988,1988,12,0,0,0,0,0,0,-12,21,5,32
28/03/1988,03/04/1988,1988,13,1,1,0,0,0,0,-13,20,4,31
04/04/1988,10/04/1988,1988,14,1,1,0,0,0,0,-14,19,3,30
11/04/1988,17/04/1988,1988,15,0,0,0,0,0,0,-15,18,2,29
18/04/1988,24/04/1988,1988,16,0,0,0,0,0,0,-16,17,1,28
25/04/1988,01/05/1988,1988,17,0,0,0,0,1,0,-17,16,0,27
02/05/1988,08/05/1988,1988,18,1,1,0,0,1,0,-18,15,-1,26
09/05/1988,15/05/1988,1988,19,0,0,0,0,1,0,-19,14,-2,25
16/05/1988,22/05/1988,1988,20,0,0,0,0,1,0,-20,13,-3,24
23/05/1988,29/05/1988,1988,21,0,0,0,0,1,0,-21,12,-4,23
30/05/1988,05/06/1988,1988,22,1,1,0,0,1,0,-22,11,-5,22
06/06/1988,12/06/1988,1988,23,0,0,0,0,1,0,-23,10,-6,21
13/06/1988,19/06/1988,1988,24,0,0,0,0,1,0,-24,9,-7,20
20/06/1988,26/06/1988,1988,25,0,0,0,0,1,0,-25,8,-8,19
27/06/1988,03/07/1988,1988,26,0,0,0,0,1,0,-26,7,-9,18
04/07/1988,10/07/1988,1988,27,0,0,0,0,0,0,-27,6,-10,17
11/07/1988,17/07/1988,1988,28,0,0,0,0,0,0,-28,5,-11,16
18/07/1988,24/07/1988,1988,29,0,0,0,0,0,0,-29,4,-12,15
25/07/1988,31/07/1988,1988,30,0,0,0,0,0,0,-30,3,-13,14
01/08/1988,07/08/1988,1988,31,0,0,0,0,0,0,-31,2,-14,13
08/08/1988,14/08/1988,1988,32,0,0,0,0,0,0,-32,1,-15,12
15/08/1988,21/08/1988,1988,33,0,0,0,1,0,0,-33,0,-16,11
22/08/1988,28/08/1988,1988,34,0,0,0,1,0,0,-34,-1,-17,10
29/08/1988,04/09/1988,1988,35,1,1,0,1,0,0,-35,-2,-18,9
05/09/1988,11/09/1988,1988,36,0,0,0,1,0,0,-36,-3,-19,8
12/09/1988,18/09/1988,1988,37,0,0,0,1,0,0,-37,-4,-20,7
19/09/1988,25/09/1988,1988,38,0,0,0,1,0,0,-38,-5,-21,6
26/09/1988,02/10/1988,1988,39,0,0,0,1,0,0,-39,-6,-22,5
03/10/1988,09/10/1988,1988,40,0,0,0,0,0,0,-40,-7,-23,4
10/10/1988,16/10/1988,1988,41,0,0,0,0,0,0,-41,-8,-24,3
17/10/1988,23/10/1988,1988,42,0,0,0,0,0,0,-42,-9,-25,2
24/10/1988,30/10/1988,1988,43,0,0,0,0,0,0,-43,-10,-26,1
31/10/1988,06/11/1988,1988,44,0,0,0,0,0,1,-44,-11,-27,0
07/11/1988,13/11/1988,1988,45,0,0,0,0,0,1,-45,-12,-28,-1
14/11/1988,20/11/1988,1988,46,0,0,0,0,0,1,-46,-13,-29,-2
21/11/1988,27/11/1988,1988,47,0,0,0,0,0,1,-47,-14,-30,-3
28/11/1988,04/12/1988,1988,48,0,0,0,0,0,1,-48,-15,-31,-4
05/12/1988,11/12/1988,1988,49,0,0,0,0,0,1,-49,-16,-32,-5
12/12/1988,18/12/1988,1988,50,0,0,0,0,0,1,-50,-17,-33,-6
19/12/1988,25/12/1988,1988,51,1,1,0,0,0,1,-51,-18,-34,-7
26/12/1988,01/01/1989,1988,52,2,1,0,0,0,1,-52,-19,-35,-8
02/01/1989,08/01/1989,1989,1,0,0,1,0,0,0,-1,32,17,43
09/01/1989,15/01/1989,1989,2,0,0,1,0,0,0,-2,31,16,42
16/01/1989,22/01/1989,1989,3,0,0,1,0,0,0,-3,30,15,41
23/01/1989,29/01/1989,1989,4,0,0,1,0,0,0,-4,29,14,40
30/01/1989,05/02/1989,1989,5,0,0,1,0,0,0,-5,28,13,39
06/02/1989,12/02/1989,1989,6,0,0,0,0,0,0,-6,27,12,38
13/02/1989,19/02/1989,1989,7,0,0,0,0,0,0,-7,26,11,37
20/02/1989,26/02/1989,1989,8,0,0,0,0,0,0,-8,25,10,36
27/02/1989,05/03/1989,1989,9,0,0,0,0,0,0,-9,24,9,35
06/03/1989,12/03/1989,1989,10,0,0,0,0,0,0,-10,23,8,34
13/03/1989,19/03/1989,1989,11,0,0,0,0,0,0,-11,22,7,33
20/03/1989,26/03/1989,1989,12,1,1,0,0,0,0,-12,21,6,32
27/03/1989,02/04/1989,1989,13,1,1,0,0,0,0,-13,20,5,31
03/04/1989,09/04/1989,1989,14,0,0,0,0,0,0,-14,19,4,30
10/04/1989,16/04/1989,1989,15,0,0,0,0,0,0,-15,18,3,29
17/04/1989,23/04/1989,1989,16,0,0,0,0,0,0,-16,17,2,28
24/04/1989,30/04/1989,1989,17,0,0,0,0,0,0,-17,16,1,27
01/05/1989,07/05/1989,1989,18,0,0,0,0,1,0,-18,15,0,26
08/05/1989,14/05/1989,1989,19,1,1,0,0,1,0,-19,14,-1,25
15/05/1989,21/05/1989,1989,20,0,0,0,0,1,0,-20,13,-2,24
22/05/1989,28/05/1989,1989,21,0,0,0,0,1,0,-21,12,-3,23
29/05/1989,04/06/1989,1989,22,1,1,0,0,1,0,-22,11,-4,22
05/06/1989,11/06/1989,1989,23,0,0,0,0,1,0,-23,10,-5,21
12/06/1989,18/06/1989,1989,24,0,0,0,0,1,0,-24,9,-6,20
19/06/1989,25/06/1989,1989,25,0,0,0,0,1,0,-25,8,-7,19
26/06/1989,02/07/1989,1989,26,0,0,0,0,1,0,-26,7,-8,18
03/07/1989,09/07/1989,1989,27,0,0,0,0,0,0,-27,6,-9,17
10/07/1989,16/07/1989,1989,28,0,0,0,0,0,0,-28,5,-10,16
17/07/1989,23/07/1989,1989,29,0,0,0,0,0,0,-29,4,-11,15
24/07/1989,30/07/1989,1989,30,0,0,0,0,0,0,-30,3,-12,14
31/07/1989,06/08/1989,1989,31,0,0,0,0,0,0,-31,2,-13,13
07/08/1989,13/08/1989,1989,32,0,0,0,0,0,0,-32,1,-14,12
14/08/1989,20/08/1989,1989,33,0,0,0,1,0,0,-33,0,-15,11
21/08/1989,27/08/1989,1989,34,0,0,0,1,0,0,-34,-1,-16,10
28/08/1989,03/09/1989,1989,35,1,1,0,1,0,0,-35,-2,-17,9
04/09/1989,10/09/1989,1989,36,0,0,0,1,0,0,-36,-3,-18,8
11/09/1989,17/09/1989,1989,37,0,0,0,1,0,0,-37,-4,-19,7
18/09/1989,24/09/1989,1989,38,0,0,0,1,0,0,-38,-5,-20,6
25/09/1989,01/10/1989,1989,39,0,0,0,1,0,0,-39,-6,-21,5
02/10/1989,08/10/1989,1989,40,0,0,0,0,0,0,-40,-7,-22,4
09/10/1989,15/10/1989,1989,41,0,0,0,0,0,0,-41,-8,-23,3
16/10/1989,22/10/1989,1989,42,0,0,0,0,0,0,-42,-9,-24,2
23/10/1989,29/10/1989,1989,43,0,0,0,0,0,0,-43,-10,-25,1
30/10/1989,05/11/1989,1989,44,0,0,0,0,0,1,-44,-11,-26,0
06/11/1989,12/11/1989,1989,45,0,0,0,0,0,1,-45,-12,-27,-1
13/11/1989,19/11/1989,1989,46,0,0,0,0,0,1,-46,-13,-28,-2
20/11/1989,26/11/1989,1989,47,0,0,0,0,0,1,-47,-14,-29,-3
27/11/1989,03/12/1989,1989,48,0,0,0,0,0,1,-48,-15,-30,-4
04/12/1989,10/12/1989,1989,49,0,0,0,0,0,1,-49,-16,-31,-5
11/12/1989,17/12/1989,1989,50,0,0,0,0,0,1,-50,-17,-32,-6
18/12/1989,24/12/1989,1989,51,0,0,0,0,0,1,-51,-18,-33,-7
25/12/1989,31/12/1989,1989,52,2,1,0,0,0,1,-52,-19,-34,-8
01/01/1990,07/01/1990,1990,1,1,1,1,0,0,0,0,32,17,43
08/01/1990,14/01/1990,1990,2,0,0,1,0,0,0,-1,31,16,42
15/01/1990,21/01/1990,1990,3,0,0,1,0,0,0,-2,30,15,41
22/01/1990,28/01/1990,1990,4,0,0,1,0,0,0,-3,29,14,40
29/01/1990,04/02/1990,1990,5,0,0,1,0,0,0,-4,28,13,39
05/02/1990,11/02/1990,1990,6,0,0,0,0,0,0,-5,27,12,38
12/02/1990,18/02/1990,1990,7,0,0,0,0,0,0,-6,26,11,37
19/02/1990,25/02/1990,1990,8,0,0,0,0,0,0,-7,25,10,36
26/02/1990,04/03/1990,1990,9,0,0,0,0,0,0,-8,24,9,35
05/03/1990,11/03/1990,1990,10,0,0,0,0,0,0,-9,23,8,34
12/03/1990,18/03/1990,1990,11,0,0,0,0,0,0,-10,22,7,33
19/03/1990,25/03/1990,1990,12,0,0,0,0,0,0,-11,21,6,32
26/03/1990,01/04/1990,1990,13,0,0,0,0,0,0,-12,20,5,31
02/04/1990,08/04/1990,1990,14,0,0,0,0,0,0,-13,19,4,30
09/04/1990,15/04/1990,1990,15,1,1,0,0,0,0,-14,18,3,29
16/04/1990,22/04/1990,1990,16,1,1,0,0,0,0,-15,17,2,28
23/04/1990,29/04/1990,1990,17,0,0,0,0,0,0,-16,16,1,27
30/04/1990,06/05/1990,1990,18,0,0,0,0,1,0,-17,15,0,26
07/05/1990,13/05/1990,1990,19,1,1,0,0,1,0,-18,14,-1,25
14/05/1990,20/05/1990,1990,20,0,0,0,0,1,0,-19,13,-2,24
21/05/1990,27/05/1990,1990,21,0,0,0,0,1,0,-20,12,-3,23
28/05/1990,03/06/1990,1990,22,1,1,0,0,1,0,-21,11,-4,22
04/06/1990,10/06/1990,1990,23,0,0,0,0,1,0,-22,10,-5,21
11/06/1990,17/06/1990,1990,24,0,0,0,0,1,0,-23,9,-6,20
18/06/1990,24/06/1990,1990,25,0,0,0,0,1,0,-24,8,-7,19
25/06/1990,01/07/1990,1990,26,0,0,0,0,1,0,-25,7,-8,18
02/07/1990,08/07/1990,1990,27,0,0,0,0,0,0,-26,6,-9,17
09/07/1990,15/07/1990,1990,28,0,0,0,0,0,0,-27,5,-10,16
16/07/1990,22/07/1990,1990,29,0,0,0,0,0,0,-28,4,-11,15
23/07/1990,29/07/1990,1990,30,0,0,0,0,0,0,-29,3,-12,14
30/07/1990,05/08/1990,1990,31,0,0,0,0,0,0,-30,2,-13,13
06/08/1990,12/08/1990,1990,32,0,0,0,0,0,0,-31,1,-14,12
13/08/1990,19/08/1990,1990,33,0,0,0,1,0,0,-32,0,-15,11
20/08/1990,26/08/1990,1990,34,0,0,0,1,0,0,-33,-1,-16,10
27/08/1990,02/09/1990,1990,35,1,1,0,1,0,0,-34,-2,-17,9
03/09/1990,09/09/1990,1990,36,0,0,0,1,0,0,-35,-3,-18,8
10/09/1990,16/09/1990,1990,37,0,0,0,1,0,0,-36,-4,-19,7
17/09/1990,23/09/1990,1990,38,0,0,0,1,0,0,-37,-5,-20,6
24/09/1990,30/09/1990,1990,39,0,0,0,1,0,0,-38,-6,-21,5
01/10/1990,07/10/1990,1990,40,0,0,0,0,0,0,-39,-7,-22,4
08/10/1990,14/10/1990,1990,41,0,0,0,0,0,0,-40,-8,-23,3
15/10/1990,21/10/1990,1990,42,0,0,0,0,0,0,-41,-9,-24,2
22/10/1990,28/10/1990,1990,43,0,0,0,0,0,0,-42,-10,-25,1
29/10/1990,04/11/1990,1990,44,0,0,0,0,0,1,-43,-11,-26,0
05/11/1990,11/11/1990,1990,45,0,0,0,0,0,1,-44,-12,-27,-1
12/11/1990,18/11/1990,1990,46,0,0,0,0,0,1,-45,-13,-28,-2
19/11/1990,25/11/1990,1990,47,0,0,0,0,0,1,-46,-14,-29,-3
26/11/1990,02/12/1990,1990,48,0,0,0,0,0,1,-47,-15,-30,-4
03/12/1990,09/12/1990,1990,49,0,0,0,0,0,1,-48,-16,-31,-5
10/12/1990,16/12/1990,1990,50,0,0,0,0,0,1,-49,-17,-32,-6
17/12/1990,23/12/1990,1990,51,0,0,0,0,0,1,-50,-18,-33,-7
24/12/1990,30/12/1990,1990,52,2,1,0,0,0,1,-51,-19,-34,-8
31/12/1990,06/01/1991,1990,1,1,1,0,0,0,1,-52,-20,-35,-9
07/01/1991,13/01/1991,1991,2,0,0,1,0,0,0,-1,31,16,42
14/01/1991,20/01/1991,1991,3,0,0,1,0,0,0,-2,30,15,41
21/01/1991,27/01/1991,1991,4,0,0,1,0,0,0,-3,29,14,40
28/01/1991,03/02/1991,1991,5,0,0,1,0,0,0,-4,28,13,39
04/02/1991,10/02/1991,1991,6,0,0,0,0,0,0,-5,27,12,38
11/02/1991,17/02/1991,1991,7,0,0,0,0,0,0,-6,26,11,37
18/02/1991,24/02/1991,1991,8,0,0,0,0,0,0,-7,25,10,36
25/02/1991,03/03/1991,1991,9,0,0,0,0,0,0,-8,24,9,35
04/03/1991,10/03/1991,1991,10,0,0,0,0,0,0,-9,23,8,34
11/03/1991,17/03/1991,1991,11,0,0,0,0,0,0,-10,22,7,33
18/03/1991,24/03/1991,1991,12,0,0,0,0,0,0,-11,21,6,32
25/03/1991,31/03/1991,1991,13,1,1,0,0,0,0,-12,20,5,31
01/04/1991,07/04/1991,1991,14,1,1,0,0,0,0,-13,19,4,30
08/04/1991,14/04/1991,1991,15,0,0,0,0,0,0,-14,18,3,29
15/04/1991,21/04/1991,1991,16,0,0,0,0,0,0,-15,17,2,28
22/04/1991,28/04/1991,1991,17,0,0,0,0,0,0,-16,16,1,27
29/04/1991,05/05/1991,1991,18,0,0,0,0,1,0,-17,15,0,26
06/05/1991,12/05/1991,1991,19,1,1,0,0,1,0,-18,14,-1,25
13/05/1991,19/05/1991,1991,20,0,0,0,0,1,0,-19,13,-2,24
20/05/1991,26/05/1991,1991,21,0,0,0,0,1,0,-20,12,-3,23
27/05/1991,02/06/1991,1991,22,1,1,0,0,1,0,-21,11,-4,22
03/06/1991,09/06/1991,1991,23,0,0,0,0,1,0,-22,10,-5,21
10/06/1991,16/06/1991,1991,24,0,0,0,0,1,0,-23,9,-6,20
17/06/1991,23/06/1991,1991,25,0,0,0,0,1,0,-24,8,-7,19
24/06/1991,30/06/1991,1991,26,0,0,0,0,1,0,-25,7,-8,18
01/07/1991,07/07/1991,1991,27,0,0,0,0,0,0,-26,6,-9,17
08/07/1991,14/07/1991,1991,28,0,0,0,0,0,0,-27,5,-10,16
15/07/1991,21/07/1991,1991,29,0,0,0,0,0,0,-28,4,-11,15
22/07/1991,28/07/1991,1991,30,0,0,0,0,0,0,-29,3,-12,14
29/07/1991,04/08/1991,1991,31,0,0,0,0,0,0,-30,2,-13,13
05/08/1991,11/08/1991,1991,32,0,0,0,0,0,0,-31,1,-14,12
12/08/1991,18/08/1991,1991,33,0,0,0,1,0,0,-32,0,-15,11
19/08/1991,25/08/1991,1991,34,0,0,0,1,0,0,-33,-1,-16,10
26/08/1991,01/09/1991,1991,35,1,1,0,1,0,0,-34,-2,-17,9
02/09/1991,08/09/1991,1991,36,0,0,0,1,0,0,-35,-3,-18,8
09/09/1991,15/09/1991,1991,37,0,0,0,1,0,0,-36,-4,-19,7
16/09/1991,22/09/1991,1991,38,0,0,0,1,0,0,-37,-5,-20,6
23/09/1991,29/09/1991,1991,39,0,0,0,1,0,0,-38,-6,-21,5
30/09/1991,06/10/1991,1991,40,0,0,0,1,0,0,-39,-7,-22,4
07/10/1991,13/10/1991,1991,41,0,0,0,0,0,0,-40,-8,-23,3
14/10/1991,20/10/1991,1991,42,0,0,0,0,0,0,-41,-9,-24,2
21/10/1991,27/10/1991,1991,43,0,0,0,0,0,0,-42,-10,-25,1
28/10/1991,03/11/1991,1991,44,0,0,0,0,0,1,-43,-11,-26,0
04/11/1991,10/11/1991,1991,45,0,0,0,0,0,1,-44,-12,-27,-1
11/11/1991,17/11/1991,1991,46,0,0,0,0,0,1,-45,-13,-28,-2
18/11/1991,24/11/1991,1991,47,0,0,0,0,0,1,-46,-14,-29,-3
25/11/1991,01/12/1991,1991,48,0,0,0,0,0,1,-47,-15,-30,-4
02/12/1991,08/12/1991,1991,49,0,0,0,0,0,1,-48,-16,-31,-5
09/12/1991,15/12/1991,1991,50,0,0,0,0,0,1,-49,-17,-32,-6
16/12/1991,22/12/1991,1991,51,0,0,0,0,0,1,-50,-18,-33,-7
23/12/1991,29/12/1991,1991,52,2,1,0,0,0,1,-51,-19,-34,-8
30/12/1991,05/01/1992,1991,1,1,1,0,0,0,1,-52,-20,-35,-9
06/01/1992,12/01/1992,1992,2,0,0,1,0,0,0,-1,31,16,42
13/01/1992,19/01/1992,1992,3,0,0,1,0,0,0,-2,30,15,41
20/01/1992,26/01/1992,1992,4,0,0,1,0,0,0,-3,29,14,40
27/01/1992,02/02/1992,1992,5,0,0,1,0,0,0,-4,28,13,39
03/02/1992,09/02/1992,1992,6,0,0,0,0,0,0,-5,27,12,38
10/02/1992,16/02/1992,1992,7,0,0,0,0,0,0,-6,26,11,37
17/02/1992,23/02/1992,1992,8,0,0,0,0,0,0,-7,25,10,36
24/02/1992,01/03/1992,1992,9,0,0,0,0,0,0,-8,24,9,35
02/03/1992,08/03/1992,1992,10,0,0,0,0,0,0,-9,23,8,34
09/03/1992,15/03/1992,1992,11,0,0,0,0,0,0,-10,22,7,33
16/03/1992,22/03/1992,1992,12,0,0,0,0,0,0,-11,21,6,32
23/03/1992,29/03/1992,1992,13,0,0,0,0,0,0,-12,20,5,31
30/03/1992,05/04/1992,1992,14,0,0,0,0,0,0,-13,19,4,30
06/04/1992,12/04/1992,1992,15,0,0,0,0,0,0,-14,18,3,29
13/04/1992,19/04/1992,1992,16,1,1,0,0,0,0,-15,17,2,28
20/04/1992,26/04/1992,1992,17,1,1,0,0,0,0,-16,16,1,27
27/04/1992,03/05/1992,1992,18,0,0,0,0,1,0,-17,15,0,26
04/05/1992,10/05/1992,1992,19,1,1,0,0,1,0,-18,14,-1,25
11/05/1992,17/05/1992,1992,20,0,0,0,0,1,0,-19,13,-2,24
18/05/1992,24/05/1992,1992,21,0,0,0,0,1,0,-20,12,-3,23
25/05/1992,31/05/1992,1992,22,1,1,0,0,1,0,-21,11,-4,22
01/06/1992,07/06/1992,1992,23,0,0,0,0,1,0,-22,10,-5,21
08/06/1992,14/06/1992,1992,24,0,0,0,0,1,0,-23,9,-6,20
15/06/1992,21/06/1992,1992,25,0,0,0,0,1,0,-24,8,-7,19
22/06/1992,28/06/1992,1992,26,0,0,0,0,1,0,-25,7,-8,18
29/06/1992,05/07/1992,1992,27,0,0,0,0,1,0,-26,6,-9,17
06/07/1992,12/07/1992,1992,28,0,0,0,0,0,0,-27,5,-10,16
13/07/1992,19/07/1992,1992,29,0,0,0,0,0,0,-28,4,-11,15
20/07/1992,26/07/1992,1992,30,0,0,0,0,0,0,-29,3,-12,14
27/07/1992,02/08/1992,1992,31,0,0,0,0,0,0,-30,2,-13,13
03/08/1992,09/08/1992,1992,32,0,0,0,0,0,0,-31,1,-14,12
10/08/1992,16/08/1992,1992,33,0,0,0,1,0,0,-32,0,-15,11
17/08/1992,23/08/1992,1992,34,0,0,0,1,0,0,-33,-1,-16,10
24/08/1992,30/08/1992,1992,35,1,1,0,1,0,0,-34,-2,-17,9
31/08/1992,06/09/1992,1992,36,0,0,0,1,0,0,-35,-3,-18,8
07/09/1992,13/09/1992,1992,37,0,0,0,1,0,0,-36,-4,-19,7
14/09/1992,20/09/1992,1992,38,0,0,0,1,0,0,-37,-5,-20,6
21/09/1992,27/09/1992,1992,39,0,0,0,1,0,0,-38,-6,-21,5
28/09/1992,04/10/1992,1992,40,0,0,0,1,0,0,-39,-7,-22,4
05/10/1992,11/10/1992,1992,41,0,0,0,0,0,0,-40,-8,-23,3
12/10/1992,18/10/1992,1992,42,0,0,0,0,0,0,-41,-9,-24,2
19/10/1992,25/10/1992,1992,43,0,0,0,0,0,0,-42,-10,-25,1
26/10/1992,01/11/1992,1992,44,0,0,0,0,0,1,-43,-11,-26,0
02/11/1992,08/11/1992,1992,45,0,0,0,0,0,1,-44,-12,-27,-1
09/11/1992,15/11/1992,1992,46,0,0,0,0,0,1,-45,-13,-28,-2
16/11/1992,22/11/1992,1992,47,0,0,0,0,0,1,-46,-14,-29,-3
23/11/1992,29/11/1992,1992,48,0,0,0,0,0,1,-47,-15,-30,-4
30/11/1992,06/12/1992,1992,49,0,0,0,0,0,1,-48,-16,-31,-5
07/12/1992,13/12/1992,1992,50,0,0,0,0,0,1,-49,-17,-32,-6
14/12/1992,20/12/1992,1992,51,0,0,0,0,0,1,-50,-18,-33,-7
21/12/1992,27/12/1992,1992,52,2,1,0,0,0,1,-51,-19,-34,-8
28/12/1992,03/01/1993,1992,53,1,1,0,0,0,1,-52,-20,-35,-9
04/01/1993,10/01/1993,1993,1,0,0,1,0,0,0,-1,31,16,43
11/01/1993,17/01/1993,1993,2,0,0,1,0,0,0,-2,30,15,42
18/01/1993,24/01/1993,1993,3,0,0,1,0,0,0,-3,29,14,41
25/01/1993,31/01/1993,1993,4,0,0,1,0,0,0,-4,28,13,40
01/02/1993,07/02/1993,1993,5,0,0,0,0,0,0,-5,27,12,39
08/02/1993,14/02/1993,1993,6,0,0,0,0,0,0,-6,26,11,38
15/02/1993,21/02/1993,1993,7,0,0,0,0,0,0,-7,25,10,37
22/02/1993,28/02/1993,1993,8,0,0,0,0,0,0,-8,24,9,36
01/03/1993,07/03/1993,1993,9,0,0,0,0,0,0,-9,23,8,35
08/03/1993,14/03/1993,1993,10,0,0,0,0,0,0,-10,22,7,34
15/03/1993,21/03/1993,1993,11,0,0,0,0,0,0,-11,21,6,33
22/03/1993,28/03/1993,1993,12,0,0,0,0,0,0,-12,20,5,32
29/03/1993,04/04/1993,1993,13,0,0,0,0,0,0,-13,19,4,31
05/04/1993,11/04/1993,1993,14,1,1,0,0,0,0,-14,18,3,30
12/04/1993,18/04/1993,1993,15,1,1,0,0,0,0,-15,17,2,29
19/04/1993,25/04/1993,1993,16,0,0,0,0,0,0,-16,16,1,28
26/04/1993,02/05/1993,1993,17,0,0,0,0,1,0,-17,15,0,27
03/05/1993,09/05/1993,1993,18,1,1,0,0,1,0,-18,14,-1,26
10/05/1993,16/05/1993,1993,19,0,0,0,0,1,0,-19,13,-2,25
17/05/1993,23/05/1993,1993,20,0,0,0,0,1,0,-20,12,-3,24
24/05/1993,30/05/1993,1993,21,1,1,0,0,1,0,-21,11,-4,23
31/05/1993,06/06/1993,1993,22,0,0,0,0,1,0,-22,10,-5,22
07/06/1993,13/06/1993,1993,23,0,0,0,0,1,0,-23,9,-6,21
14/06/1993,20/06/1993,1993,24,0,0,0,0,1,0,-24,8,-7,20
21/06/1993,27/06/1993,1993,25,0,0,0,0,1,0,-25,7,-8,19
28/06/1993,04/07/1993,1993,26,0,0,0,0,1,0,-26,6,-9,18
05/07/1993,11/07/1993,1993,27,0,0,0,0,0,0,-27,5,-10,17
12/07/1993,18/07/1993,1993,28,0,0,0,0,0,0,-28,4,-11,16
19/07/1993,25/07/1993,1993,29,0,0,0,0,0,0,-29,3,-12,15
26/07/1993,01/08/1993,1993,30,0,0,0,0,0,0,-30,2,-13,14
02/08/1993,08/08/1993,1993,31,0,0,0,0,0,0,-31,1,-14,13
09/08/1993,15/08/1993,1993,32,0,0,0,1,0,0,-32,0,-15,12
16/08/1993,22/08/1993,1993,33,0,0,0,1,0,0,-33,-1,-16,11
23/08/1993,29/08/1993,1993,34,0,0,0,1,0,0,-34,-2,-17,10
30/08/1993,05/09/1993,1993,35,1,1,0,1,0,0,-35,-3,-18,9
06/09/1993,12/09/1993,1993,36,0,0,0,1,0,0,-36,-4,-19,8
13/09/1993,19/09/1993,1993,37,0,0,0,1,0,0,-37,-5,-20,7
20/09/1993,26/09/1993,1993,38,0,0,0,1,0,0,-38,-6,-21,6
27/09/1993,03/10/1993,1993,39,0,0,0,1,0,0,-39,-7,-22,5
04/10/1993,10/10/1993,1993,40,0,0,0,0,0,0,-40,-8,-23,4
11/10/1993,17/10/1993,1993,41,0,0,0,0,0,0,-41,-9,-24,3
18/10/1993,24/10/1993,1993,42,0,0,0,0,0,0,-42,-10,-25,2
25/10/1993,31/10/1993,1993,43,0,0,0,0,0,0,-43,-11,-26,1
01/11/1993,07/11/1993,1993,44,0,0,0,0,0,1,-44,-12,-27,0
08/11/1993,14/11/1993,1993,45,0,0,0,0,0,1,-45,-13,-28,-1
15/11/1993,21/11/1993,1993,46,0,0,0,0,0,1,-46,-14,-29,-2
22/11/1993,28/11/1993,1993,47,0,0,0,0,0,1,-47,-15,-30,-3
29/11/1993,05/12/1993,1993,48,0,0,0,0,0,1,-48,-16,-31,-4
06/12/1993,12/12/1993,1993,49,0,0,0,0,0,1,-49,-17,-32,-5
13/12/1993,19/12/1993,1993,50,0,0,0,0,0,1,-50,-18,-33,-6
20/12/1993,26/12/1993,1993,51,2,1,0,0,0,1,-51,-19,-34,-7
27/12/1993,02/01/1994,1993,52,1,1,0,0,0,1,-52,-20,-35,-8
03/01/1994,09/01/1994,1994,1,0,0,1,0,0,0,-1,32,16,43
10/01/1994,16/01/1994,1994,2,0,0,1,0,0,0,-2,31,15,42
17/01/1994,23/01/1994,1994,3,0,0,1,0,0,0,-3,30,14,41
24/01/1994,30/01/1994,1994,4,0,0,1,0,0,0,-4,29,13,40
31/01/1994,06/02/1994,1994,5,0,0,1,0,0,0,-5,28,12,39
07/02/1994,13/02/1994,1994,6,0,0,0,0,0,0,-6,27,11,38
14/02/1994,20/02/1994,1994,7,0,0,0,0,0,0,-7,26,10,37
21/02/1994,27/02/1994,1994,8,0,0,0,0,0,0,-8,25,9,36
28/02/1994,06/03/1994,1994,9,0,0,0,0,0,0,-9,24,8,35
07/03/1994,13/03/1994,1994,10,0,0,0,0,0,0,-10,23,7,34
14/03/1994,20/03/1994,1994,11,0,0,0,0,0,0,-11,22,6,33
21/03/1994,27/03/1994,1994,12,0,0,0,0,0,0,-12,21,5,32
28/03/1994,03/04/1994,1994,13,1,1,0,0,0,0,-13,20,4,31
04/04/1994,10/04/1994,1994,14,1,1,0,0,0,0,-14,19,3,30
11/04/1994,17/04/1994,1994,15,0,0,0,0,0,0,-15,18,2,29
18/04/1994,24/04/1994,1994,16,0,0,0,0,0,0,-16,17,1,28
25/04/1994,01/05/1994,1994,17,0,0,0,0,1,0,-17,16,0,27
02/05/1994,08/05/1994,1994,18,1,1,0,0,1,0,-18,15,-1,26
09/05/1994,15/05/1994,1994,19,0,0,0,0,1,0,-19,14,-2,25
16/05/1994,22/05/1994,1994,20,0,0,0,0,1,0,-20,13,-3,24
23/05/1994,29/05/1994,1994,21,0,0,0,0,1,0,-21,12,-4,23
30/05/1994,05/06/1994,1994,22,1,1,0,0,1,0,-22,11,-5,22
06/06/1994,12/06/1994,1994,23,0,0,0,0,1,0,-23,10,-6,21
13/06/1994,19/06/1994,1994,24,0,0,0,0,1,0,-24,9,-7,20
